filepath	method	gene_col	p_col	tissue	target	data_type
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Hematopoietic_tumors.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	meta_Hematopoietic_system	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Kidney-ChRCC.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Kidney-ChRCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Kidney-RCC.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Kidney-RCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Kidney_tumors.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	meta_Kidney	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Liver-HCC.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Liver-HCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Lung-AdenoCA.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Lung-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Lung-SCC.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Lung-SCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Lung_tumors.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	meta_Lung	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Lymph-BNHL.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Lymph-BNHL	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Lymph-CLL.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Lymph-CLL	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Lymph_tumors.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	meta_Lymphatic_system	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Myeloid-MPN.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Myeloid-MPN	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Myeloid_tumors.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	meta_Myeloid	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Ovary-AdenoCA.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Ovary-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/PanCan_No_Melanoma.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Pancan-no-skin-melanoma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/PanCan_No_Melanoma_Lymph.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Pancan-no-skin-melanoma-lymph	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Panc-AdenoCA.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Panc-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Panc-Endocrine.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Panc-Endocrine	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Prost-AdenoCA.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Prost-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Sarcoma_tumors.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	meta_Sarcoma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Skin-Melanoma.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Skin-Melanoma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Squamous_tumors.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	meta_Squamous	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Stomach-AdenoCA.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Stomach-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Thy-AdenoCA.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Thy-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/DriverPower/Uterus-AdenoCA.3utr.DriverPower.observed.txt	DriverPower	element_ID	p-value	Uterus-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Biliary-AdenoCA.3utr.LARVA.maf.txt	LARVA	name	pval	Biliary-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Bladder-TCC.3utr.LARVA.maf.txt	LARVA	name	pval	Bladder-TCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Bone-Leiomyo.3utr.LARVA.maf.txt	LARVA	name	pval	Bone-Leiomyo	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Bone-Osteosarc.3utr.LARVA.maf.txt	LARVA	name	pval	Bone-Osteosarc	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Breast-AdenoCa.3utr.LARVA.maf.txt	LARVA	name	pval	Breast-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/CNS-GBM.3utr.LARVA.maf.txt	LARVA	name	pval	CNS-GBM	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/CNS-Medullo.3utr.LARVA.maf.txt	LARVA	name	pval	CNS-Medullo	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/CNS-PiloAstro.3utr.LARVA.maf.txt	LARVA	name	pval	CNS-PiloAstro	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/ColoRect-AdenoCA.3utr.LARVA.maf.txt	LARVA	name	pval	ColoRect-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Eso-AdenoCa.3utr.LARVA.maf.txt	LARVA	name	pval	Eso-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Head-SCC.3utr.LARVA.maf.txt	LARVA	name	pval	Head-SCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Kidney-ChRCC.3utr.LARVA.maf.txt	LARVA	name	pval	Kidney-ChRCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Kidney-RCC.3utr.LARVA.maf.txt	LARVA	name	pval	Kidney-RCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Liver-HCC.3utr.LARVA.maf.txt	LARVA	name	pval	Liver-HCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Lung-AdenoCA.3utr.LARVA.maf.txt	LARVA	name	pval	Lung-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Lung-SCC.3utr.LARVA.maf.txt	LARVA	name	pval	Lung-SCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Lymph-BNHL.3utr.LARVA.maf.txt	LARVA	name	pval	Lymph-BNHL	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Lymph-CLL.3utr.LARVA.maf.txt	LARVA	name	pval	Lymph-CLL	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Myeloid-MPN.3utr.LARVA.maf.txt	LARVA	name	pval	Myeloid-MPN	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Ovary-AdenoCA.3utr.LARVA.maf.txt	LARVA	name	pval	Ovary-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Panc-AdenoCA.3utr.LARVA.maf.txt	LARVA	name	pval	Panc-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Panc-Endocrine.3utr.LARVA.maf.txt	LARVA	name	pval	Panc-Endocrine	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Prost-AdenoCA.3utr.LARVA.maf.txt	LARVA	name	pval	Prost-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Skin-Melanoma.3utr.LARVA.maf.txt	LARVA	name	pval	Skin-Melanoma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Stomach-AdenoCA.3utr.LARVA.maf.txt	LARVA	name	pval	Stomach-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Thy-AdenoCA.3utr.LARVA.maf.txt	LARVA	name	pval	Thy-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Uterus-AdenoCA.3utr.LARVA.maf.txt	LARVA	name	pval	Uterus-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Adenocarcinoma.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Adenocarcinoma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Biliary-AdenoCA.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Biliary-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Bladder-TCC.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Bladder-TCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Bone-Leiomyo.3UTR.MutSig.maf.txt	MutSig	name	pCVmid	Bone-Leiomyo	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Bone-Osteosarc.3UTR.MutSig.maf.txt	MutSig	name	pCVmid	Bone-Osteosarc	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Breast-AdenoCa.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Breast-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Breast.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Breast	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/CNS-GBM.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	CNS-GBM	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/CNS-Medullo.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	CNS-Medullo	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/CNS-PiloAstro.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	CNS-PiloAstro	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/CNS.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_CNS	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Carcinoma.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Carcinoma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/ColoRect-AdenoCA.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	ColoRect-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Digestive_tract.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Digestive_tract	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Eso-AdenoCa.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Eso-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Female-reproductive-tract.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Female_reproductive_tract	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Glioma.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Glioma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Head-SCC.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Head-SCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Hematopoietic-system.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Hematopoietic_system	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Kidney-ChRCC.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Kidney-ChRCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Kidney-RCC.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Kidney-RCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Kidney.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Kidney	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Liver-HCC.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Liver-HCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lung-AdenoCA.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Lung-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lung-SCC.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Lung-SCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lung.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Lung	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lymph-BNHL.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Lymph-BNHL	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lymph-CLL.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Lymph-CLL	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lymphatic-system.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Lymphatic_system	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Myeloid-MPN.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Myeloid-MPN	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Myeloid.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Myeloid	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Ovary-AdenoCA.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Ovary-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Panc-AdenoCA.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Panc-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Panc-Endocrine.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Panc-Endocrine	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Prost-AdenoCA.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Prost-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Sarcoma.3UTR.MutSig.maf.txt	MutSig	name	pCVmid	meta_Sarcoma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Skin-Melanoma.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Skin-Melanoma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Squamous.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	meta_Squamous	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Stomach-AdenoCA.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Stomach-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Thy-AdenoCA.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Thy-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Uterus-AdenoCA.3UTR.MutSig.maf.txt	MutSig	name	pCVmax	Uterus-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Biliary-AdenoCA.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Biliary-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Bladder-TCC.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Bladder-TCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Bone-Leiomyo.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Bone-Leiomyo	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Bone-Osteosarc.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Bone-Osteosarc	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Breast-AdenoCa.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Breast-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/CNS-GBM.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-GBM	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/CNS-Medullo.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-Medullo	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/CNS-PiloAstro.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-PiloAstro	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/ColoRect-AdenoCA.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	ColoRect-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Eso-AdenoCa.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Eso-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Head-SCC.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Head-SCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Kidney-ChRCC.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Kidney-ChRCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Kidney-RCC.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Kidney-RCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Liver-HCC.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Liver-HCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lung-AdenoCA.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lung-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lung-SCC.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lung-SCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lymph-BNHL.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lymph-BNHL	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lymph-CLL.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lymph-CLL	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Myeloid-MPN.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Myeloid-MPN	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Ovary-AdenoCA.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Ovary-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Panc-AdenoCA.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Panc-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Panc-Endocrine.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Panc-Endocrine	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Prost-AdenoCA.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Prost-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Skin-Melanoma.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Skin-Melanoma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Stomach-AdenoCA.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Stomach-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Thy-AdenoCA.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Thy-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Uterus-AdenoCA.3utr.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Uterus-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/All_cancers.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/All_cancers_no_Skin-Melanoma.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan-no-skin-melanoma	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Biliary-AdenoCA.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Biliary-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bladder-TCC.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bladder-TCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bone-Leiomyo.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bone-Leiomyo	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bone-Osteosarc.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bone-Osteosarc	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Breast-AdenoCA.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Breast-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-GBM.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-GBM	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-Medullo.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-Medullo	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-PiloAstro.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-PiloAstro	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/ColoRect-AdenoCA.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	ColoRect-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Eso-AdenoCA.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Eso-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Head-SCC.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Head-SCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Kidney-ChRCC.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Kidney-ChRCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Kidney-RCC.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Kidney-RCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Liver-HCC.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Liver-HCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lung-AdenoCA.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lung-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lung-SCC.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lung-SCC	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lymph-BNHL.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lymph-BNHL	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lymph-CLL.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lymph-CLL	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Myeloid-MPN.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Myeloid-MPN	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Ovary-AdenoCA.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Ovary-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Panc-AdenoCA.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Panc-AdenoCa	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Panc-Endocrine.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Panc-Endocrine	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Pancan-no-lymph.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan-no-lymph	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Pancan-no-skin-melanoma-lymph.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan-no-skin-melanoma-lymph	3UTR	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Prost-AdenoCA.pc.3utr.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Prost-AdenoCa	3UTR	observed
